Dates,TSX,CAC,DAX,NIK,FTSE,SP
21-Jun-99,6995.1,4545.09,5468.47,17738.85,6581.2,1349
22-Jun-99,6954.9,4538.04,5468.67,17777.62,6552.4,1335.88
23-Jun-99,6937,4481.66,5399.11,17586.75,6496.5,1333.06
24-Jun-99,6902.7,4434.21,5327.6,17628.32,6416.7,1315.78
25-Jun-99,6939.3,4416.89,5301.21,17436.52,6435.4,1315.31
28-Jun-99,6916.8,4465.23,5356.95,17610.58,6405.7,1331.35
29-Jun-99,6958.9,4503.83,5359.53,17782.79,6307.1,1351.45
30-Jun-99,7010.1,4536.61,5378.52,17529.74,6318.5,1372.71
1-Jul-99,7073.95,4609.26,5480.22,17860.75,6488.9,1380.96
2-Jul-99,7137.8,4620.67,5519.05,17932.47,6491.9,1391.22
5-Jul-99,7254.5,4697.84,5625.62,18135.06,6592,1389.67
6-Jul-99,7235,4692.51,5612.9,18050.73,6620.6,1388.12
7-Jul-99,7172.1,4662.2,5588.5,17958.9,6597.4,1395.86
8-Jul-99,7138.8,4631.13,5607.1,17967.65,6557.3,1394.42
9-Jul-99,7198.2,4647.83,5638.95,17937.73,6562.6,1403.28
12-Jul-99,7193.2,4662.28,5652.02,18274.18,6545.5,1399.1
13-Jul-99,7139,4594.65,5573.82,18181.09,6445.6,1393.56
14-Jul-99,7253.1,4594.65,5610.89,18357.86,6473.1,1398.17
15-Jul-99,7292.7,4665.67,5619.26,18431.86,6575,1409.62
16-Jul-99,7285.6,4656.79,5619.94,18248.3,6563.2,1418.78
19-Jul-99,7275.9,4618.75,5624.74,18532.58,6483.7,1407.65
20-Jul-99,7154.4,4548.31,5491.29,18395.05,6392,1377.1
21-Jul-99,7136.4,4501.27,5414.17,18257.52,6329.8,1379.29
22-Jul-99,7082.6,4489.57,5340.91,17730.34,6297.8,1360.97
23-Jul-99,7069.5,4440.45,5310.63,17534.44,6207.4,1356.94
26-Jul-99,6984.2,4395.91,5206.44,17491.34,6169.1,1347.76
27-Jul-99,7022.7,4426.12,5224.16,17462.72,6262.8,1362.84
28-Jul-99,7111.2,4428.71,5229.56,17579.91,6297.2,1365.4
29-Jul-99,7050.3,4306.4,5052.32,17869.92,6117.5,1341.03
30-Jul-99,7080.7,4382.06,5101.87,17861.86,6231.9,1328.72
2-Aug-99,7057,4377.87,5129.5,17825.7,6288.3,1328.05
3-Aug-99,7033.3,4354.75,5107.68,17969.93,6250.6,1322.18
4-Aug-99,6963.2,4326.2,5119.37,17685.38,6235.4,1305.33
5-Aug-99,6906.6,4240.7,4978.45,17358.19,6101.6,1313.71
6-Aug-99,6878.8,4223.64,5010.47,17084.24,6121,1300.29
9-Aug-99,6863.7,4292.9,5087.3,17190.45,6126.4,1297.8
10-Aug-99,6790.3,4245.35,5000.87,17202.09,5978.4,1281.43
11-Aug-99,6909.1,4268.95,5019.69,17211.16,6014.4,1301.93
12-Aug-99,6915,4365.66,5127.43,17422.97,6153.3,1298.16
13-Aug-99,7006.2,4434.28,5219.43,17435.17,6245.1,1327.68
16-Aug-99,7045.7,4458.75,5257.1,17826.03,6235.4,1330.77
17-Aug-99,7053,4479.75,5259.91,17860.09,6166.4,1344.16
18-Aug-99,7042.5,4479.26,5230.47,17892.26,6201.8,1332.84
19-Aug-99,7098.1,4408.9,5186.85,17879.74,6118,1323.59
20-Aug-99,7129.2,4472,5254.14,18098.11,6180.8,1336.61
23-Aug-99,7175,4487.35,5301.98,18233.55,6322.1,1360.22
24-Aug-99,7169.8,4540.4,5324.02,18095.41,6315.1,1363.5
25-Aug-99,7222.6,4629.23,5400.32,17855.16,6369.5,1381.79
26-Aug-99,7159.2,4629.37,5389.34,17666.29,6383.9,1362.01
27-Aug-99,7106.2,4642.71,5420.36,17599.37,6375.2,1348.27
30-Aug-99,7039.7,4657.44,5392.53,17918.97,6310.8,1324.02
31-Aug-99,6970.8,4589.22,5270.77,17436.56,6246.4,1320.41
1-Sep-99,6978.3,4633.38,5317.12,17802.48,6276.2,1331.07
2-Sep-99,6907,4550.6,5189.92,17631.25,6195.6,1319.11
3-Sep-99,7006.1,4672.37,5336.22,17629.99,6332.1,1357.24
6-Sep-99,7032.3,4668.04,5400.55,17756.51,6375.7,1353.845
7-Sep-99,7058.5,4679.93,5391.36,17707.5,6309.5,1350.45
8-Sep-99,7055,4680.61,5400.7,17641.38,6253.6,1344.15
9-Sep-99,7126.5,4717.42,5436.86,17677.56,6260.6,1347.66
10-Sep-99,7163.4,4745.48,5483.95,17711.02,6191,1351.66
13-Sep-99,7118.1,4716.78,5446.91,17909.29,6169,1344.13
14-Sep-99,7138.1,4697.39,5401.47,17777.22,6116,1336.29
15-Sep-99,7063.6,4662.02,5387.18,17534.405,6067.7,1317.97
16-Sep-99,7017.7,4640.55,5304.42,17291.59,6014.6,1318.48
17-Sep-99,7062.3,4644.32,5303.94,17342.27,6039.8,1335.42
20-Sep-99,7049.1,4680.49,5351.98,17575.26,6056.5,1335.53
21-Sep-99,6917.9,4612.93,5282.76,17932.79,5957.3,1307.58
22-Sep-99,6886.3,4568.12,5238.76,17325.76,5913.9,1310.51
23-Sep-99,6812.1,4601.24,5299.57,17098.745,5969.7,1280.41
24-Sep-99,6763.4,4540.87,5186.53,16871.73,5937.6,1277.36
27-Sep-99,6895.7,4596.6,5239.64,16821.06,6078.6,1283.31
28-Sep-99,6877.9,4543.92,5119.1,17325.7,6007.2,1282.2
29-Sep-99,6878.8,4535.08,5135.62,17282.28,6020.6,1268.37
30-Sep-99,6957.7,4591.42,5149.83,17605.46,6029.8,1282.71
1-Oct-99,6931.3,4550.57,5124.55,17712.56,5970.7,1282.81
4-Oct-99,7042.3,4603.24,5218.86,17763.71,6052.9,1304.6
5-Oct-99,6990.5,4661.13,5301.85,17784.15,6084.5,1301.35
6-Oct-99,7025.5,4691.72,5353.32,17896.42,6097.5,1325.4
7-Oct-99,7063.5,4742.26,5419.31,18136.55,6200.4,1317.64
8-Oct-99,7116,4721.93,5419.26,18062.18,6199.4,1336.02
11-Oct-99,7125.5,4722.35,5414.5,18076.495,6234.8,1335.21
12-Oct-99,7135,4658.54,5358.46,18090.81,6174.8,1313.04
13-Oct-99,7037,4602.85,5295.43,17754.49,6113.4,1285.55
14-Oct-99,6969.7,4583.63,5220.29,17780.26,6039.4,1283.42
15-Oct-99,6884.4,4524.42,5184.23,17601.57,5907.3,1247.41
18-Oct-99,6868.2,4495.3,5156.28,17275.33,5869.2,1254.13
19-Oct-99,6854,4591.2,5296.91,17254.17,5993.7,1261.32
20-Oct-99,6930.8,4577.83,5291.23,17534.71,6006.7,1289.43
21-Oct-99,6952.4,4602.39,5246.49,17448.27,5939.3,1283.61
22-Oct-99,7040.3,4677.8,5357.75,17438.8,6058.9,1301.65
25-Oct-99,7058.3,4669.28,5320.4,17648.79,6009.4,1293.63
26-Oct-99,7064.9,4706.59,5388.76,17671.79,6092.4,1281.91
27-Oct-99,7011.5,4695.05,5363.86,17382.36,6045.7,1296.71
28-Oct-99,7114.4,4748.62,5478.89,17413.71,6149.1,1342.44
29-Oct-99,7256.2,4888.62,5525.4,17942.08,6255.7,1362.93
1-Nov-99,7271.3,4893.57,5524.92,17996.92,6284,1354.12
2-Nov-99,7215.3,4898.52,5546.95,17991.96,6252,1347.74
3-Nov-99,7233.7,4917.84,5560.87,18170.045,6280.8,1354.93
4-Nov-99,7261.5,4943.74,5635.62,18348.13,6331.3,1362.64
5-Nov-99,7297.6,4975.9,5658.1,18354.9,6356.6,1370.23
8-Nov-99,7287.8,4994.77,5647.94,18240.98,6374.3,1377.01
9-Nov-99,7292.6,4997.56,5694.73,18292.16,6435.5,1365.28
10-Nov-99,7366.5,5051.83,5742.42,18567.87,6447,1373.46
11-Nov-99,7488.5,5132.08,5802.36,18327.28,6551.4,1381.46
12-Nov-99,7526.2,5141.51,5791.05,18258.55,6511.6,1396.06
15-Nov-99,7600.2,5178.13,5859.29,18198.09,6533.6,1394.39
16-Nov-99,7579.7,5191.01,5909.52,18155.14,6583,1420.07
17-Nov-99,7591.3,5178.23,5870.17,18274.82,6555.7,1410.71
18-Nov-99,7646.4,5246.33,5950.05,18532.81,6550.8,1424.94
19-Nov-99,7693.1,5263.23,5955.97,18570.84,6482.3,1422
22-Nov-99,7645.3,5147.96,5819.89,18822.12,6442,1420.94
23-Nov-99,7709.6,5152.87,5814.74,18859.165,6534.2,1404.64
24-Nov-99,7764.5,5189.38,5818.73,18896.21,6561.8,1417.08
25-Nov-99,7853.4,5352.6,5961.45,18721.78,6682.8,1416.85
26-Nov-99,7889.9,5396.99,5958.07,18914.5,6684.8,1416.62
29-Nov-99,7772.1,5373.91,5888.88,18850.27,6692.3,1407.83
30-Nov-99,7519.5,5341.62,5896.04,18558.23,6597.2,1388.91
1-Dec-99,7592.5,5381.41,5933.84,18495.95,6646,1397.72
2-Dec-99,7665.6,5354.19,5937.2,18514.41,6653.7,1409.04
3-Dec-99,7794.7,5468.05,6119.17,18368.14,6742.2,1433.3
6-Dec-99,7857.5,5509.97,6142.19,18507.2,6694,1423.33
7-Dec-99,7889.1,5534.51,6158.77,18593.96,6660.9,1409.17
8-Dec-99,7820.1,5487.12,6115.59,18401.2,6619.4,1403.88
9-Dec-99,7821.1,5548.62,6118.06,18260.72,6680.8,1408.11
10-Dec-99,7954.6,5481.1,6097.9,18271.85,6739.5,1417.04
13-Dec-99,7989.9,5535.76,6127.2,18205.08,6710.7,1415.22
14-Dec-99,7930.3,5564.47,6187.99,18165.55,6702.1,1403.17
15-Dec-99,7985.3,5530.13,6232.75,18138.36,6633.8,1413.33
16-Dec-99,8047.2,5540.16,6341.29,18111.31,6672,1418.78
17-Dec-99,8098.2,5502.4,6353.9,18095.12,6724.6,1421.03
20-Dec-99,8131.4,5521.11,6378.66,18175.49,6731.2,1418.09
21-Dec-99,8250,5529.24,6418.68,18080.38,6707.5,1433.43
22-Dec-99,8262.2,5621.29,6492.53,18461.93,6728.6,1436.13
23-Dec-99,8367.2,5731.35,6782.39,18523.44,6776.8,1458.34
24-Dec-99,8452.9,5852.5,6809.9,18584.95,6806.5,1457.72
27-Dec-99,8459.466667,5834.47,6837.41,18546.9,6816.3,1457.1
28-Dec-99,8466.033333,5827.08,6861.54,18783.52,6826.1,1457.66
29-Dec-99,8472.6,5837.75,6859.58,18810.58,6835.9,1463.46
30-Dec-99,8406.1,5958.32,6958.14,18934.34,6930.2,1464.47
31-Dec-99,8413.8,5937.845,6854.45,18957.18,6841.1,1469.25
3-Jan-00,8308.2,5917.37,6750.76,18980.02,6752,1455.22
4-Jan-00,8202.6,5672.02,6586.95,19002.86,6662.9,1399.42
5-Jan-00,8119.4,5479.7,6502.07,18542.55,6535.9,1402.11
6-Jan-00,8114.2,5450.11,6474.92,18168.27,6447.2,1403.45
7-Jan-00,8429.4,5539.61,6780.96,18193.41,6504.8,1441.47
10-Jan-00,8602.5,5646.12,6925.52,18522.165,6607.7,1457.6
11-Jan-00,8442.6,5613.9,6891.25,18850.92,6518.9,1438.56
12-Jan-00,8360,5582.5,6912.81,18677.42,6532.8,1432.25
13-Jan-00,8417.9,5633.24,6955.98,18833.29,6531.5,1449.68
14-Jan-00,8357.5,5787.44,7173.22,18956.55,6658.2,1465.15
17-Jan-00,8479.3,5842.78,7258.9,19437.23,6669.5,1460.145
18-Jan-00,8589.7,5672.95,7072.12,19196.57,6504.6,1455.14
19-Jan-00,8635.1,5649.46,7091.04,18897.75,6445.4,1455.9
20-Jan-00,8682.9,5709.74,7112.66,19008.01,6348.7,1445.57
21-Jan-00,8634.5,5681.32,6992.75,18878.09,6346.3,1441.36
24-Jan-00,8458.8,5690.86,6931.99,19056.71,6379.8,1401.53
25-Jan-00,8505.5,5597.5,6809.64,18895.53,6274.1,1410.03
26-Jan-00,8582.6,5646.32,6969.37,19111.19,6375.6,1404.09
27-Jan-00,8645.8,5688.35,7126.13,19209.72,6441,1398.56
28-Jan-00,8390.4,5731.05,7066.6,19434.78,6375.6,1360.16
31-Jan-00,8481.1,5659.81,6835.6,19539.7,6268.5,1394.46
1-Feb-00,8535.3,5773.42,7050.46,19423.38,6290.9,1409.28
2-Feb-00,8769.5,5946.86,7171.95,19578.91,6302.8,1409.12
3-Feb-00,8894.4,6149.67,7354.26,19786.42,6324.3,1424.97
4-Feb-00,9209.2,6275.72,7444.61,19763.13,6185,1424.37
7-Feb-00,9156,6203.58,7296.32,19945.43,6118.6,1424.24
8-Feb-00,9300.8,6297.66,7549.88,19868.88,6285.8,1441.72
9-Feb-00,9255.2,6271.6,7629.11,20007.77,6315.4,1411.71
10-Feb-00,9321,6207.52,7709.27,19710.02,6279.8,1416.83
11-Feb-00,9156.7,6287.01,7611.55,19633.24,6193.3,1387.12
14-Feb-00,9314.5,6268.32,7644.8,19556.46,6068.6,1389.94
15-Feb-00,9356.1,6092.63,7396.13,19367.83,6005.2,1402.05
16-Feb-00,9428.6,6046.27,7490.32,19599.18,6147.4,1387.67
17-Feb-00,9463.5,6154.96,7580.53,19791.4,6209.3,1388.26
18-Feb-00,9295.5,6062.72,7573.78,19789.03,6165,1346.09
21-Feb-00,9231.2,5967.28,7590.53,19543.75,6081.6,1349.13
22-Feb-00,9194.9,5963.31,7607.94,19390.58,6014.7,1352.17
23-Feb-00,9315,6031.25,7698.97,19519.55,6144.1,1360.69
24-Feb-00,9214.2,6078.78,7640.53,19571.44,6086.7,1353.43
25-Feb-00,9141.2,6188.64,7738.68,19817.88,6198,1333.36
28-Feb-00,9223.4,6102.73,7587.13,19720.1,6099.6,1348.05
29-Feb-00,9129,6190.96,7644.55,19959.52,6232.6,1366.42
1-Mar-00,9411.6,6256.32,7727.93,20081.67,6364.9,1379.19
2-Mar-00,9516.1,6477.55,7945.77,20065.11,6432.1,1381.76
3-Mar-00,9462.9,6514.11,7960.03,19927.54,6487.5,1409.17
6-Mar-00,9580.9,6545.98,7975.78,19796.35,6567.8,1391.28
7-Mar-00,9425.5,6441.85,8064.97,19944.24,6466.5,1355.62
8-Mar-00,9281.1,6344.97,7987,19766.8,6411.2,1366.7
9-Mar-00,9413.7,6423.43,7949.15,19662.33,6532.1,1401.69
10-Mar-00,9487.1,6510.28,7975.95,19750.4,6568.7,1395.07
13-Mar-00,9461.6,6336.93,7693.85,19189.93,6466.9,1383.62
14-Mar-00,9393.8,6350.35,7650.05,19141.84,6487.1,1359.15
15-Mar-00,9293.6,6188.94,7414.46,19078.6,6447,1392.14
16-Mar-00,9488,6258.53,7583.96,19253.23,6557.2,1458.47
17-Mar-00,9528.8,6304.28,7710.92,19566.32,6558,1464.47
20-Mar-00,9568.3,6352.51,7872.38,19584.34,6626.5,1456.63
21-Mar-00,9651.4,6320.87,7807.93,19602.36,6617.9,1493.87
22-Mar-00,9871.6,6279.29,7798.62,19733.59,6609.6,1500.64
23-Mar-00,9990.1,6268.31,7694.78,19704.6,6594.6,1527.35
24-Mar-00,10052.7,6364.26,7932.42,19958.08,6738.5,1527.46
27-Mar-00,10043,6450.85,7892.49,20281.03,6687.2,1523.86
28-Mar-00,9922.7,6524.3,7931.93,20374.34,6650.1,1507.73
29-Mar-00,9702.2,6505.48,7864.76,20706.65,6598.8,1508.52
30-Mar-00,9394,6313.82,7644.89,20441.5,6445.2,1487.92
31-Mar-00,9462.4,6286.05,7599.39,20337.32,6540.2,1498.58
3-Apr-00,9374.7,6130.27,7429.22,20726.99,6462.1,1505.97
4-Apr-00,9141.8,6221.94,7522.8,20594.93,6427,1494.73
5-Apr-00,9226.5,6036.94,7330.77,20462.77,6379.3,1487.37
6-Apr-00,9441.3,6224.02,7446.21,20223.61,6451.1,1501.34
7-Apr-00,9465.2,6308.04,7522.2,20252.81,6569.9,1516.35
10-Apr-00,9460.9,6364.9,7516.95,20619.06,6533.4,1504.46
11-Apr-00,9358,6261.42,7442.66,20522.52,6379.2,1500.59
12-Apr-00,9047.7,6238.7,7443.07,20833.21,6350.8,1467.17
13-Apr-00,8965.4,6264.34,7449.06,20526.42,6357,1440.51
14-Apr-00,8473.5,6065.71,7214.83,20434.68,6178.1,1356.56
17-Apr-00,8769.6,6060.54,7187.14,19008.64,5994.6,1401.44
18-Apr-00,9069.5,6147.44,7196.49,18969.52,6074,1441.61
19-Apr-00,9034,6166.46,7216.71,19086.62,6184.9,1427.47
20-Apr-00,8959.7,6234.51,7157.95,18959.32,6241.2,1434.54
21-Apr-00,8891.1,6263.103333,7198.803333,18252.68,6255.133333,1432.2
24-Apr-00,8822.5,6291.696667,7239.656667,18480.15,6269.066667,1429.86
25-Apr-00,9108.4,6320.29,7280.51,18272.33,6283,1477.44
26-Apr-00,9378,6390.87,7388.55,18134.31,6256.5,1460.99
27-Apr-00,9322.7,6247.86,7221.74,18019.17,6179.3,1464.92
28-Apr-00,9347.6,6419.72,7414.68,17973.7,6327.4,1452.43
1-May-00,9527.3,6491.065,7485.3,18403.08,6350.4,1468.25
2-May-00,9510.3,6562.41,7555.92,18439.36,6373.4,1446.29
3-May-00,9291.3,6435.65,7376.93,18379.51,6184.8,1415.1
4-May-00,9414.1,6491.74,7386.71,18319.66,6199.6,1409.57
5-May-00,9597.3,6545.76,7530.82,18259.81,6238.8,1432.63
8-May-00,9337.5,6514.42,7408.09,18199.96,6216.3,1424.17
9-May-00,9294.4,6369.61,7280.54,17844.54,6123.8,1412.14
10-May-00,9097.1,6263.34,7120.86,17701.47,6100.6,1383.05
11-May-00,9132.6,6380.13,7259.48,16882.46,6245.9,1407.81
12-May-00,9211.8,6449.27,7269.28,17357.86,6283.5,1420.96
15-May-00,9281.9,6392.27,7195.15,17313.69,6247.7,1452.36
16-May-00,9582,6557.39,7371.06,17551.25,6318.4,1466.04
17-May-00,9552.8,6453.05,7211.51,17404.03,6196.2,1447.8
18-May-00,9549.9,6451.97,7181.58,17031.63,6232.9,1437.21
19-May-00,9293.1,6196.05,6989.03,16858.17,6045.4,1406.95
22-May-00,9139.85,6094.17,6912.96,16386.01,6035.5,1400.72
23-May-00,8986.6,6148.56,6927.69,16318.73,6086.8,1373.86
24-May-00,9144.2,6027.1,6834.88,16044.44,6118.6,1399.05
25-May-00,9043.7,6129.66,6978.87,16247.82,6231.1,1381.52
26-May-00,9020.9,6129.15,6839.33,16008.14,6216.9,1378.02
29-May-00,9060.1,6205.13,7016.66,16245.44,6288.25,1400.235
30-May-00,9344.1,6325.49,7119.26,16228.9,6359.6,1422.45
31-May-00,9252,6426.26,7109.67,16332.45,6359.3,1420.6
1-Jun-00,9552.2,6599.71,7272.76,16694.3,6470.5,1448.81
2-Jun-00,9747.7,6673.52,7438.95,16800.06,6626.4,1477.26
5-Jun-00,9679.7,6656.26,7408.02,17201.79,6546.7,1467.63
6-Jun-00,9609.9,6589.77,7359.8,17170.08,6546.8,1457.84
7-Jun-00,9557.7,6498.5,7285.93,17144.96,6503.8,1471.36
8-Jun-00,9652.4,6523.66,7253.46,17004.34,6496.6,1461.67
9-Jun-00,9728.8,6549.05,7246.79,16861.91,6443.8,1456.95
12-Jun-00,9819.6,6540.945,7240.1,16980.61,6430.9,1446
13-Jun-00,9836.5,6532.84,7268.91,16914.95,6447.1,1469.44
14-Jun-00,9972.1,6608.1,7350.94,16654.42,6536.3,1470.54
15-Jun-00,10110.6,6512.98,7328.62,16338.7,6490.8,1478.73
16-Jun-00,10035.7,6456.26,7252.58,16318.31,6526,1464.46
19-Jun-00,10136.8,6505.16,7198.8,16591.35,6490.2,1486
20-Jun-00,10239.9,6554.92,7227.27,16907.55,6526.9,1475.95
21-Jun-00,10197.3,6490.76,7100.09,17210.08,6477.8,1479.13
22-Jun-00,10064.5,6474.88,7064.73,17106.01,6413.8,1452.18
23-Jun-00,10091.1,6545.35,6980.41,16963.21,6391.5,1441.48
26-Jun-00,10227.4,6586.26,7027.19,16925.4,6405.2,1455.31
27-Jun-00,10165.5,6568.09,7048.96,17279.06,6375.3,1450.55
28-Jun-00,10231.3,6607.96,7054.3,17370.17,6313.5,1454.82
29-Jun-00,10111,6400.82,6881.94,17475.9,6239,1442.39
30-Jun-00,10195.5,6446.54,6882.44,17411.05,6312.7,1454.6
3-Jul-00,10248.45,6508.47,6962.02,17614.66,6470.4,1469.54
4-Jul-00,10301.4,6494.77,6944.36,17470.15,6417,1457.885
5-Jul-00,10323.8,6462.7,6961.73,17435.95,6382.5,1446.23
6-Jul-00,10242.6,6453.97,6972.8,17282.37,6419.6,1456.67
7-Jul-00,10380.3,6565.97,7044.77,17398.24,6497.5,1478.9
10-Jul-00,10235.4,6487.42,7066.22,17572.68,6466.2,1475.62
11-Jul-00,10350.3,6490.35,7006.05,17504.36,6475.8,1480.88
12-Jul-00,10572.9,6536.51,7065.97,17342.13,6518.5,1492.92
13-Jul-00,10679.3,6570.36,7166.51,17036.9,6475.7,1495.84
14-Jul-00,10778.8,6594.805,7321.94,17142.9,6475.4,1509.98
17-Jul-00,10844.5,6619.25,7430.7,17286.83,6525.5,1510.49
18-Jul-00,10735.5,6514.54,7406.91,16945.07,6450.5,1493.74
19-Jul-00,10637.1,6495.11,7366.57,16983.57,6465.4,1481.96
20-Jul-00,10740.8,6563.77,7480.14,16897.53,6469,1495.57
21-Jul-00,10842.1,6464.12,7378.86,16811.49,6378.4,1480.19
24-Jul-00,10783.5,6502.57,7314.2,16547.12,6381.3,1464.29
25-Jul-00,10867.1,6463.91,7329.46,16573.59,6390.7,1474.47
26-Jul-00,10916.1,6493,7268,16502.61,6387.1,1452.42
27-Jul-00,10696.2,6511.53,7183.44,16182.01,6352.1,1449.62
28-Jul-00,10343,6415.72,7128.3,15838.57,6335.7,1419.89
31-Jul-00,10406.3,6542.49,7190.37,15727.49,6365.3,1430.83
1-Aug-00,10352.9,6532.29,7145.53,16099.67,6379.3,1438.1
2-Aug-00,10368.5,6529.91,7112.45,16206.19,6391,1438.7
3-Aug-00,10413.7,6354.93,7011.74,15814.44,6317.1,1452.56
4-Aug-00,10567.5,6461.35,7016.59,15667.36,6363.5,1462.93
7-Aug-00,10713.1,6519.04,7113.22,16002.71,6387.8,1479.32
8-Aug-00,10858.7,6532.44,7143.96,15820.11,6358.1,1482.8
9-Aug-00,10863,6570.18,7226.71,16034.6,6414,1472.87
10-Aug-00,10796.5,6562.54,7280.97,15975.65,6387.3,1460.25
11-Aug-00,10788.8,6553,7322.98,16117.5,6384.5,1471.84
14-Aug-00,10999.1,6609.36,7331.67,16153.91,6419.9,1491.56
15-Aug-00,11032.3,6636.61,7307.43,16298.29,6475.5,1484.43
16-Aug-00,11031,6684.08,7315.27,16356.03,6532,1479.85
17-Aug-00,11098.2,6635.34,7278.43,16161.03,6518.2,1496.07
18-Aug-00,11133.8,6594.35,7232.42,16280.49,6543.7,1491.72
21-Aug-00,11073.3,6571.63,7199.34,16040.18,6542.2,1499.48
22-Aug-00,11137.2,6513.71,7249.2,16454.74,6584.8,1498.13
23-Aug-00,11107.8,6501.7,7232.78,16436.65,6566.2,1505.97
24-Aug-00,11179,6461.93,7230.26,16670.82,6557,1508.31
25-Aug-00,11246,6595.11,7307.17,16911.33,6563.7,1506.45
28-Aug-00,11224.5,6615.02,7339.22,17181.12,6575,1514.09
29-Aug-00,11128.4,6633.99,7294.4,17141.75,6586.3,1509.84
30-Aug-00,11173.6,6634.62,7192.69,16901.67,6615.1,1502.59
31-Aug-00,11247.9,6625.42,7268.68,16861.26,6672.7,1517.68
1-Sep-00,11388.8,6813.66,7344.67,16739.78,6795,1520.77
4-Sep-00,11358.5,6922.33,7445.56,16688.21,6798.1,1513.925
5-Sep-00,11328.2,6856.76,7391.27,16452.27,6752.5,1507.08
6-Sep-00,11150.7,6796.79,7329.9,16399.87,6694.7,1492.25
7-Sep-00,11061.6,6834.46,7373.34,16300.46,6689.2,1502.51
8-Sep-00,10819.8,6703.36,7261.04,16501.55,6600.7,1494.5
11-Sep-00,10682.1,6675.01,7214.45,16130.9,6582,1489.26
12-Sep-00,10557,6697.8,7135.75,16040.23,6555.5,1481.99
13-Sep-00,10749.6,6568.89,7006.26,16190.52,6478.2,1484.91
14-Sep-00,11078.1,6637.91,7049.82,16213.28,6555.5,1480.87
15-Sep-00,11063.6,6614.65,6999.54,16137.22,6417.3,1465.81
18-Sep-00,10782,6522.38,6891.69,16061.16,6410.2,1444.51
19-Sep-00,10914.5,6529.95,6915.49,16124.19,6403.5,1459.9
20-Sep-00,10813.1,6405.43,6765.23,16458.31,6279.9,1451.34
21-Sep-00,10601,6254.77,6682.92,16311.05,6199.2,1449.05
22-Sep-00,10566,6258.58,6740.25,15818.25,6205.9,1448.72
25-Sep-00,10631,6336.28,6788.69,15992.9,6257.1,1439.03
26-Sep-00,10478.6,6294.06,6765.04,15928.62,6213.2,1427.21
27-Sep-00,10250,6319.79,6814.06,15639.95,6269.3,1426.57
28-Sep-00,10431.9,6311.03,6832.76,15626.96,6264.1,1458.29
29-Sep-00,10377.9,6266.63,6798.12,15747.26,6294.2,1436.51
2-Oct-00,10442.8,6349.24,6862.26,15902.51,6284.5,1436.23
3-Oct-00,10456.4,6400.43,6842.845,15912.09,6345,1426.46
4-Oct-00,10524.7,6296.13,6823.43,16149.08,6334.9,1434.32
5-Oct-00,10701.4,6335.12,6892.49,16099.26,6382,1436.28
6-Oct-00,10432.5,6258.41,6776.39,15994.24,6391.2,1408.99
9-Oct-00,10413.65,6110.06,6680.78,15910.98,6264.8,1402.03
10-Oct-00,10394.8,6143.3,6673.15,15827.72,6247.7,1387.02
11-Oct-00,10145,5956.12,6554.14,15513.57,6117.6,1364.59
12-Oct-00,10026.9,5990.7,6465.26,15550.64,6131.9,1329.78
13-Oct-00,10320.8,6064.21,6661.3,15330.31,6209.6,1374.17
16-Oct-00,10493,6088.04,6627.25,15512.32,6285.7,1374.62
17-Oct-00,10132.6,6067.15,6531.71,15340.22,6203.2,1349.97
18-Oct-00,9926.8,5937.35,6470.06,14872.48,6148.2,1342.13
19-Oct-00,10231.6,6066.48,6619.43,14811.08,6218.9,1388.76
20-Oct-00,10485.2,6149.44,6615.9,15198.73,6276.3,1396.93
23-Oct-00,10473,6182.34,6620.87,15097.96,6315.9,1395.78
24-Oct-00,10352.1,6323.74,6802.81,15148.19,6438.4,1398.13
25-Oct-00,9511.8,6277.9,6748.22,14840.47,6367.8,1364.9
26-Oct-00,9428.7,6208.42,6767.9,14858.43,6302.3,1364.44
27-Oct-00,9321.9,6268.93,6924.68,14582.2,6366.5,1379.58
30-Oct-00,9253.1,6296.84,6926.57,14464.56,6388.4,1398.66
31-Oct-00,9639.6,6397.66,7077.44,14539.6,6438.4,1429.4
1-Nov-00,9594,6409.05,7059.07,14872.39,6457.6,1421.22
2-Nov-00,9623.3,6400.31,7088.64,14837.78,6392,1428.32
3-Nov-00,9720.4,6398.92,7128.27,15104.61,6385.4,1426.69
6-Nov-00,9714.2,6352.24,7136.3,15371.44,6431,1432.19
7-Nov-00,9576.8,6386.07,7083.7,15340.33,6466.9,1431.87
8-Nov-00,9552.5,6336.03,7010.2,15399.64,6477.4,1409.28
9-Nov-00,9411.5,6271.15,6959.5,15060.05,6442.2,1400.14
10-Nov-00,9199.1,6147.49,6851.69,14988.54,6400.2,1365.98
13-Nov-00,9115.1,6037.73,6742.1,14664.64,6274.8,1351.26
14-Nov-00,9265.3,6225.98,6966.65,14660.04,6412.9,1382.95
15-Nov-00,9187.1,6301.78,6961.09,14799.14,6432.3,1389.81
16-Nov-00,8964.2,6283.06,6811.49,14587.03,6430.4,1372.32
17-Nov-00,8953,6161.92,6752.29,14544.3,6440.1,1367.72
20-Nov-00,8935.1,6021.79,6605.53,14531.65,6345,1342.62
21-Nov-00,9013.9,6081.02,6666.06,14408.46,6382.1,1347.35
22-Nov-00,8844.6,5944.7,6510.54,14301.31,6221.4,1322.36
